mainboard_control_apollo_planning_proc_latency_9999 : 0
mainboard_control_apollo_planning_proc_max_latency : 0
mainboard_control_apollo_planning_tran_latency : 0
mainboard_control_apollo_planning_tran_latency_80 : 0
mainboard_control_apollo_planning_tran_latency_90 : 0
mainboard_control_apollo_planning_tran_latency_99 : 0
mainboard_control_apollo_planning_tran_latency_999 : 0
mainboard_control_apollo_planning_tran_latency_9999 : 0
mainboard_control_apollo_planning_tran_max_latency : 0
mainboard_control_timer_component_proc_latency : 227
mainboard_control_timer_component_proc_latency_80 : 267
mainboard_control_timer_component_proc_latency_90 : 323
mainboard_control_timer_component_proc_latency_99 : 765
mainboard_control_timer_component_proc_latency_999 : 4436
mainboard_control_timer_component_proc_latency_9999 : 4436
mainboard_control_timer_component_proc_max_latency : 4436
mainboard_cpu_usage_latency : 49
mainboard_cpu_usage_latency_80 : 43
mainboard_cpu_usage_latency_90 : 310
mainboard_cpu_usage_latency_99 : 310
mainboard_cpu_usage_latency_999 : 310
mainboard_cpu_usage_latency_9999 : 310
mainboard_cpu_usage_max_latency : 310
mainboard_mem_resident_usage_latency : 271358
mainboard_mem_resident_usage_latency_80 : 321944
mainboard_mem_resident_usage_latency_90 : 322120
mainboard_mem_resident_usage_latency_99 : 322732
mainboard_mem_resident_usage_latency_999 : 322732
mainboard_mem_resident_usage_latency_9999 : 322732
mainboard_mem_resident_usage_max_latency : 322732
